,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,22.8989789549865,21.364038247493287,20.20953172071322,19.40591035926275,18.613391298071395,17.948631979880382,17.28662784168673,16.68507364907128,16.067317146187484,15.499971180260035,14.900016271502338,14.313979646335468,13.714519054396265,13.137478503873224,12.529959391168129,11.925739897912555,11.28211894042236,10.644677521430527,9.958114187216216,9.288880055578478,8.557268020521523,7.81055808949722,7.016119277510148,6.219432245601119,5.3427570857235835,4.468030324032537,3.5076384224100585,2.5502090611775365,1.5297726025814693,0.5375590214254886,-0.543454493318563,-1.543673643788621,-2.5723753749271734,-3.519439475344636,-4.467357708384263,-5.335850191476083,-6.207360046230131,-7.009459040845288,-7.794543106222417,-8.537223816166879,-9.271710050994734,-9.948348258887236,-10.627151291347102,-11.280679514819463,-11.9037101300775,-12.528644383815989,-13.138476416401744,-13.724858606402915,-14.319546164119823,-14.896161888190536,-15.496000169329312,-16.06889676146465,-16.689349258581977,-17.295426680158542,-17.957038337446303,-18.621692105518516,-19.412030578051024,-20.22460656886057,-21.40538330278171,-22.873852633987262
11,22.846292699364753,21.275521226856494,20.123922912979246,19.296564512299344,18.521843991314004,17.854264544958557,17.196107368319726,16.597473164892936,15.974631159601829,15.395129329639442,14.814519438692823,14.22910654852426,13.634950502291849,13.056063850352508,12.455038884962454,11.83923596267773,11.188778872672188,10.559280252883623,9.884085629708425,9.206967687188877,8.482626342284743,7.746263785965898,6.948159626219521,6.160204344898835,5.28256249994887,4.411287561595672,3.470841526828411,2.519230053400054,1.5143492364900264,0.5147014152432999,-0.5257465750389122,-1.5268803368418795,-2.5333593753443013,-3.4811952045887056,-4.404474375092179,-5.293616483200181,-6.141070331758996,-6.949579426570745,-7.7339932446170785,-8.467967053588543,-9.195313335380236,-9.871560280646673,-10.552766229319797,-11.195348478370907,-11.83125379668219,-12.440133574628328,-13.054079860051221,-13.63216967715922,-14.230662193978775,-14.809611772956323,-15.39948065153665,-15.979453614284276,-16.59654577197996,-17.197337204883592,-17.860272595080918,-18.52908625662777,-19.310645529500057,-20.125960748978482,-21.317274837741905,-22.81316611531939
12,22.797277900827865,21.21147147918541,20.039867796288807,19.23362065237724,18.445202908528078,17.77467779337258,17.122138622924755,16.517628930385122,15.90471586266826,15.328282113510971,14.73281356129162,14.175962002040471,13.564672200455174,12.987309304225667,12.361024025275789,11.772791920701874,11.138790411957064,10.496640185649342,9.825445871306227,9.15654775455473,8.41948819599534,7.698592101400921,6.908558113776834,6.099758031114044,5.246350884073583,4.372975821539112,3.4452858657812624,2.4965153977617773,1.4954857454414041,0.5002937653091339,-0.5322438203495491,-1.5198779059703738,-2.5108995340982068,-3.4481824423141627,-4.3838705043381445,-5.235415196035191,-6.102999763508314,-6.892832452002947,-7.689356108777956,-8.399763308377993,-9.12879684553958,-9.804107606712973,-10.485638654689732,-11.13230296889806,-11.770876320801532,-12.37350553643902,-12.982492917106972,-13.572812203402265,-14.153494249518635,-14.733285795552593,-15.330755876680252,-15.906926872985906,-16.523429579844795,-17.122033626853607,-17.77656442370644,-18.453602552920074,-19.23651051206057,-20.055481884619965,-21.241149014646638,-22.770976741540718
13,22.72529671466316,21.134979174634335,19.97747227056534,19.165405785921685,18.38522859384174,17.724748112139284,17.057156876150692,16.452410332712816,15.845431913724408,15.27168303791271,14.674662630820706,14.11003964543996,13.513225104777625,12.922850585237136,12.313612593112454,11.720460631646755,11.077040126146736,10.456787934384618,9.787472387614912,9.104894495926608,8.38487334417635,7.656197987740841,6.860453098202559,6.062610068469483,5.217894318506817,4.340775618542127,3.4107960294656667,2.476861152362178,1.4901813290394463,0.5032023756396928,-0.518639998457081,-1.4940713658600586,-2.502330010424888,-3.432640549479377,-4.364208063711894,-5.214534639155371,-6.066780973296029,-6.851585553445115,-7.617270586631411,-8.368637787793006,-9.088111377990426,-9.770378258939251,-10.448134092960796,-11.078055175295624,-11.717284951020043,-12.315891305013059,-12.919007735532482,-13.504491018205039,-14.096653115399288,-14.688486568641409,-15.268713952702905,-15.845241576099689,-16.462467347111243,-17.054471991536918,-17.727014696471766,-18.38776231603331,-19.166472313838657,-19.992777313151166,-21.16292762599401,-22.699662009292197
14,22.71200282330288,21.095426106864565,19.92257371082106,19.105518794340863,18.333127360817265,17.66333799748008,17.000728465698362,16.410222675648612,15.793806505307233,15.214178909043358,14.630289948659751,14.054055016623481,13.463377457866027,12.894347227965145,12.284284860648924,11.674105986000933,11.052256360584861,10.413902025308305,9.746595251264822,9.068463038589812,8.363041612918598,7.621273032543147,6.857072125727208,6.05090105890482,5.198833444370042,4.328023926709893,3.402890433133946,2.4838375975012874,1.4730235781094232,0.4984832020911373,-0.5223706755344384,-1.5034408364497442,-2.481236369114167,-3.40534818927868,-4.334454706239746,-5.1904416787987895,-6.054107886497801,-6.83366801567157,-7.60310388228423,-8.333652488476858,-9.062808748394133,-9.737249158268614,-10.4048980619681,-11.045830618176302,-11.669446804797902,-12.282603871913281,-12.881764775668664,-13.468206676047954,-14.065502684659476,-14.621227071756103,-15.22849926377494,-15.79790743295576,-16.405918219664866,-17.00138374121723,-17.666702116890008,-18.336899428977446,-19.11792446687683,-19.93352704722234,-21.121000301112332,-22.69885531584889
15,22.689727642926226,21.05528759159355,19.88702317620552,19.077637012894385,18.292172759960543,17.63970077190439,16.97986487393781,16.381411286412533,15.769132532936023,15.195284882054944,14.609623064666406,14.033816678517868,13.43739985302571,12.857929805336516,12.261412642437644,11.660755317377426,11.038366244983278,10.401458594425185,9.724891201285791,9.062822945148499,8.334731726224666,7.614483306602834,6.839481940527065,6.049334872400816,5.1971472542920285,4.329695704665968,3.408949409197866,2.473018273496156,1.4740597651938243,0.49420910477309515,-0.5275940917918526,-1.5012077845151355,-2.4886904769155143,-3.4168583044176586,-4.322112030611,-5.194255847392556,-6.04253632819607,-6.827075056920285,-7.605854305411676,-8.332075546365912,-9.047552926840218,-9.725914294628966,-10.39771020205874,-11.016248637640157,-11.658676438786435,-12.255973938174936,-12.85578644797352,-13.434918207812787,-14.034836751549541,-14.607217199393482,-15.189920921657093,-15.766592917219063,-16.375123747204235,-16.984836799127653,-17.63519860996491,-18.301083781346367,-19.070672658322962,-19.903884704114407,-21.067962608657567,-22.68245867037245
16,22.703110446396963,21.029433676717687,19.87844389457065,19.052687944161814,18.268321741605078,17.601889513556845,16.95260698393912,16.356804371868034,15.75222599093542,15.179509613460374,14.582967184951148,14.035432949303763,13.429061973112969,12.866235198435545,12.254140707396054,11.660771876631342,11.035660288022177,10.399967780366318,9.73507923002168,9.064089427604571,8.343448813490829,7.627558057144365,6.842799484068603,6.060287399644675,5.208957997778273,4.345224978285187,3.4020812113454686,2.4853495289025855,1.481250418383654,0.49976048165050235,-0.5265090747892279,-1.5095118371257634,-2.484580773544406,-3.4317421034629723,-4.342286514887386,-5.208299302030693,-6.052813349177896,-6.840244019504057,-7.611863491597177,-8.32360665436178,-9.06693043407767,-9.72477510634475,-10.389028590791494,-11.026010570092337,-11.649862161813937,-12.256059840080894,-12.847414919435103,-13.434482300532657,-14.021808118533894,-14.587912138367695,-15.17378307064379,-15.751079960337167,-16.359785187422382,-16.950095342580482,-17.609884286617586,-18.277844834372832,-19.048910862867785,-19.881573677026967,-21.05413315127789,-22.692327489980443
17,22.72182629614323,21.03613448388241,19.87166492520532,19.041278324568324,18.257808102889296,17.602782107109235,16.9548151813728,16.355339344255324,15.739986815412607,15.165994364656282,14.587915292969917,14.027375822578943,13.430392005261028,12.856499388234772,12.265963975088265,11.67372380988872,11.031080244702968,10.423919673185534,9.746697652281716,9.077177051029572,8.372006890074438,7.633891076468001,6.8757228188950865,6.072007401380249,5.227625044065179,4.361547233778548,3.4302313236500863,2.481298311332154,1.4907984711925102,0.5101548456125253,-0.5228169340811372,-1.5090406635160434,-2.5027477917852,-3.4407751126238444,-4.363438560051238,-5.224450221311798,-6.073611950646715,-6.86590565317908,-7.626417177259773,-8.35485465902771,-9.067258636925413,-9.744458745221472,-10.39810004919817,-11.027379231721508,-11.661968960607194,-12.250134395396291,-12.850057078726682,-13.439414457252234,-14.024783601504826,-14.580021753935682,-15.17078450980998,-15.745903060947036,-16.360244167576834,-16.95832280481777,-17.61577321218957,-18.268302258628303,-19.04626471355228,-19.87184693239307,-21.057098192960087,-22.701482790216744
18,22.73213667768441,21.044558858144097,19.86443476456624,19.042892513593102,18.26718989403937,17.59713307507834,16.940105617546934,16.35915601966329,15.74770809160034,15.192521491612116,14.598602484854206,14.04432084252422,13.451591373778436,12.882835613499022,12.28217099505954,11.695117365532477,11.07636300275785,10.45100209094417,9.783959752928595,9.11642821001723,8.387842809815403,7.683969838813836,6.907620489113025,6.1129123082105306,5.2642290917859835,4.395549615823747,3.466032578248476,2.5136790971452374,1.509539173407307,0.5075196609930727,-0.5337931068145166,-1.5233985651393813,-2.532138756758146,-3.4779271032839865,-4.414600086918608,-5.255495538638933,-6.121426607624456,-6.897836592704559,-7.67236000004395,-8.39503570085086,-9.092001681222992,-9.76972463552049,-10.436759003237848,-11.055638018445043,-11.681543921888075,-12.28142914665773,-12.880516743952832,-13.44113860188014,-14.031207086207814,-14.603062178454474,-15.184017779733786,-15.752766553475572,-16.35991698237051,-16.952695763032025,-17.609928509678596,-18.26413083679101,-19.035845936399525,-19.883537337653824,-21.05114102589072,-22.72810959765958
19,22.784218688118198,21.061669155756704,19.870335002289334,19.05181952292571,18.280123077054448,17.60611294392801,16.964619678077327,16.365529531361247,15.773999138466662,15.205963453390842,14.62872317376679,14.067359277005076,13.4864734191,12.923957383727696,12.319319679314132,11.726453706859147,11.112286888588146,10.494321752490388,9.824674088785235,9.154654080055694,8.454867332663362,7.732949111142887,6.946684675985691,6.160367861247549,5.310060637992668,4.445903487287602,3.5013896732074903,2.553590136205,1.5192972592199894,0.5138925458413625,-0.543453421163242,-1.5526254543749007,-2.559079198459817,-3.520160700290356,-4.442626474409939,-5.309439271614698,-6.158019287460616,-6.9551995581324695,-7.725870864688407,-8.436541668598764,-9.151226893789035,-9.810855245777782,-10.470767033230615,-11.096284458681408,-11.722313208651828,-12.316030157047333,-12.904569133512826,-13.481422696538004,-14.058903725106141,-14.627044164566454,-15.20229187646855,-15.765695332372204,-16.364835784402846,-16.967614549753296,-17.627228148571795,-18.279286008203083,-19.05460773259611,-19.893558427060373,-21.07192553640101,-22.772140349685813
20,22.869605705758367,21.09204104505505,19.905468453772563,19.081382297802655,18.31639567654582,17.644242337745233,16.99994304356097,16.4014855972827,15.815601211911195,15.239798530460728,14.673455414452196,14.115225272555268,13.534422201768791,12.959170187602828,12.370532356490497,11.7753141838071,11.160969225546499,10.549248595688814,9.89213036693568,9.232417007353465,8.509804631551848,7.797409715968055,7.014444680607448,6.225487059947474,5.385025470646854,4.497999492436567,3.5382889701539337,2.577824259038265,1.554472450927809,0.5269414843087474,-0.5483960756617403,-1.5826490753338684,-2.592178732126612,-3.556256289419582,-4.500199958141438,-5.366388697303227,-6.231268594200243,-7.005905116433692,-7.780347445201773,-8.50233375102368,-9.212672475488649,-9.877032415454748,-10.53753041873389,-11.156592765362841,-11.778046494068832,-12.358076143303993,-12.958859638086825,-13.53028348036342,-14.106643132830332,-14.659567334905436,-15.247636079840996,-15.810872554941968,-16.404269427279633,-16.999987397353266,-17.65357731062781,-18.310182993288514,-19.085945675628654,-19.93832486492249,-21.100061221895395,-22.86446136845985
21,22.92257108309777,21.143806075222948,19.96331353137005,19.138781105807634,18.357403308829095,17.689585482216238,17.047379383527726,16.468257843717982,15.862748840952529,15.299711750868429,14.72013812877283,14.159257413068996,13.594057725847176,13.024539985093538,12.439837782452932,11.845331471582913,11.228507517478274,10.616573746025734,9.963196496066836,9.296874497665593,8.592116411264028,7.8730681092318955,7.106299648988678,6.301727567870358,5.442145897845653,4.559433885153142,3.609914365890541,2.6363136357309047,1.5830089696939935,0.5381961716444803,-0.5563878448176552,-1.6106150752946364,-2.6357491965643636,-3.6274172288492244,-4.566019554702384,-5.442557976772692,-6.294486277904109,-7.094723518391226,-7.851506193621021,-8.57918081704016,-9.290622858198773,-9.955287531576927,-10.593966388547237,-11.228283319492476,-11.84044725711432,-12.432104488654616,-13.017250699911191,-13.592824490075717,-14.166705365803562,-14.72727054082237,-15.293556931068737,-15.860955130835361,-16.460056136831,-17.050721344536957,-17.702578933093218,-18.36664373908649,-19.132878598896724,-19.97191016747711,-21.16215948011385,-22.919230746833854
22,23.02877686400259,21.20538413804134,20.025712854406713,19.183762927151,18.41780915245236,17.76555721782733,17.10593693212706,16.516693780212858,15.925565283761085,15.364418384447625,14.781395496415284,14.237866011319957,13.661293639845393,13.10245400888584,12.52199159104343,11.934776477280861,11.317498076764133,10.709126127342916,10.053243375150913,9.385027523617227,8.691998114887001,7.972371881143373,7.192476449886743,6.385688719813163,5.538877487277041,4.649722090322421,3.6804738290093053,2.6800347955975936,1.613246355927408,0.5380356016914055,-0.5657263066527742,-1.64875573452668,-2.703124039122467,-3.682866787446469,-4.638517414113499,-5.532256465304672,-6.377609646346301,-7.177993901813438,-7.953742312995896,-8.682602106181896,-9.376310559586322,-10.037142834433062,-10.693613893084047,-11.30619633294108,-11.92382691899253,-12.51125989645292,-13.093065830812511,-13.662460348070777,-14.24133919775982,-14.793676872811655,-15.370465630706665,-15.928830690682545,-16.514912323302667,-17.10967640100383,-17.767281723802864,-18.433598369480965,-19.192625340455116,-20.03408111751049,-21.2089943501178,-23.024661841254698
23,23.126545730754195,21.281017368918608,20.090303655414086,19.26243222596593,18.490462129801728,17.838206897687922,17.18644590331781,16.600970096560626,16.003854894899415,15.450859361407216,14.874232969524563,14.328856664415662,13.751833198338469,13.191941255772356,12.614339959542452,12.039608096555948,11.42392233660666,10.811212460150388,10.15149471242158,9.495925476520396,8.802250883936566,8.071787793724639,7.309963610715167,6.503395225215055,5.6373494318640605,4.742732815180241,3.7662358211907936,2.7398523924522187,1.6569447571733344,0.5512685089410421,-0.5883515964815457,-1.6862733152894192,-2.77541035134395,-3.7709940351577123,-4.7405561372782525,-5.6299223604023805,-6.491497999407304,-7.288337933204747,-8.066504305636279,-8.783200008167178,-9.481900938236699,-10.145752835253239,-10.79432048221077,-11.411439468955587,-12.02722946194848,-12.603144564403863,-13.186668182974337,-13.748796637065386,-14.327022299264069,-14.880811743624287,-15.449497251271964,-16.00323997530941,-16.60102838488039,-17.196445469713538,-17.829234954319116,-18.501394840663547,-19.274525208837556,-20.109554623296145,-21.284040331852065,-23.119150940281155
24,23.22785891127656,21.36477531868645,20.182975804706683,19.356720043874226,18.574373707714287,17.921638857231677,17.27321308691321,16.69067061978524,16.106526152398633,15.549116308954705,14.97610960197946,14.425121852824224,13.861610105292835,13.303973035337146,12.723429789511016,12.13944624362957,11.541147159384415,10.923748328255476,10.281418171684544,9.61944962403654,8.9108973418129,8.190595616088864,7.416201506996917,6.615912057583059,5.749670349746647,4.845911544262517,3.8574825540765665,2.8082632132202363,1.6976822409015144,0.5842058007855795,-0.6100969600968629,-1.7312494031437378,-2.8343837063922424,-3.8576051830400013,-4.835196952420578,-5.742062722253216,-6.608984272119335,-7.403588626873923,-8.187906023665018,-8.906202839999292,-9.598225211121175,-10.269295226581262,-10.915875981228535,-11.524956399985793,-12.1431074908999,-12.706274046757285,-13.298738918894294,-13.85659207407939,-14.426493032749276,-14.978728958837445,-15.543376315651429,-16.102287522171352,-16.69612637548135,-17.29141259564268,-17.932575555914486,-18.576919647798842,-19.357278045035066,-20.199565835542288,-21.367498356507955,-23.21754066797407
25,23.37810373562957,21.475680565577317,20.276211727874877,19.446553678684825,18.691397597522588,18.030083980687273,17.373153781581628,16.800939770553594,16.20451104435511,15.656386507400848,15.074918482847686,14.542935451630155,13.977038000443041,13.428009863307647,12.838085060504635,12.268831565263325,11.66442373283624,11.05023306779912,10.410586476462814,9.755326348155805,9.047228707710424,8.336395928442936,7.55583869771173,6.7530556664955705,5.8738273853749945,4.9652517213506755,3.954419417313613,2.9069461788531243,1.7640061535288958,0.5880726360138321,-0.623697994700304,-1.7932019724858903,-2.9249929248992395,-3.9590872636143093,-4.966474778285158,-5.87534089846334,-6.738198765357612,-7.54523276824817,-8.325956056677615,-9.048587160190262,-9.743016297290628,-10.407704848847533,-11.047144782815558,-11.64701759095716,-12.257668153245213,-12.832902563728908,-13.42474259385789,-13.969590408016197,-14.536684274131478,-15.082247292862004,-15.655471407413517,-16.214358524078868,-16.80358503618452,-17.38080709154311,-18.020691619278807,-18.685888264165506,-19.440503035709988,-20.292856662162766,-21.467353027518385,-23.377448875259233
